"company_url","company_name","officer_position_es","officer_position_en","officer_name","inc_date","dissolved_date","updated_date","company_type","mf_link"
"https://opencorporates.com/companies/pa/100865","OCEAN DYNAMICS INC","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-23","2005-09-23","2016-03-17 08:17:36","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100865","OCEAN DYNAMICS INC","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-11-23","2005-09-23","2016-03-17 08:17:36","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100865","OCEAN DYNAMICS INC","representante","Representative","EL PRESIDENTE","1982-11-23","2005-09-23","2016-03-17 08:17:36","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100897","PERLA TRADING S.A.","agent","Legal agent","JURGEN MOSSACK","1982-11-24","0000-00-00","2016-03-17 08:17:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100897","PERLA TRADING S.A.","presidente","President/Chairman","JURGEN MOSSACK","1982-11-24","0000-00-00","2016-03-17 08:17:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100897","PERLA TRADING S.A.","tesorero","Treasurer","JURGEN MOSSACK","1982-11-24","0000-00-00","2016-03-17 08:17:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100897","PERLA TRADING S.A.","secretario","Secretary","DIVA ARGELIS PATINO DE DONADO","1982-11-24","0000-00-00","2016-03-17 08:17:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100897","PERLA TRADING S.A.","director","Director","JURGEN MOSSACK","1982-11-24","0000-00-00","2016-03-17 08:17:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100897","PERLA TRADING S.A.","director","Director","DIVA ARGELIS PATINO DE DONADO","1982-11-24","0000-00-00","2016-03-17 08:17:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100897","PERLA TRADING S.A.","director","Director","IVETTE CAMPOS","1982-11-24","0000-00-00","2016-03-17 08:17:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100897","PERLA TRADING S.A.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-24","0000-00-00","2016-03-17 08:17:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100897","PERLA TRADING S.A.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-11-24","0000-00-00","2016-03-17 08:17:32","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100897","PERLA TRADING S.A.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-24","0000-00-00","2016-03-17 08:17:32","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100905","LAWSONS COMPANY, INC.","agent","Legal agent","MOSACK FONSECA & CO","1982-11-24","0000-00-00","2016-03-17 08:17:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100905","LAWSONS COMPANY, INC.","presidente","President/Chairman","JAVIER OTERO","1982-11-24","0000-00-00","2016-03-17 08:17:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100905","LAWSONS COMPANY, INC.","tesorero","Treasurer","S.O. CLOVER MANAGEMENT LIMITED","1982-11-24","0000-00-00","2016-03-17 08:17:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100905","LAWSONS COMPANY, INC.","secretario","Secretary","ARIANE SLINGER","1982-11-24","0000-00-00","2016-03-17 08:17:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100905","LAWSONS COMPANY, INC.","director","Director","JAVIER OTERO","1982-11-24","0000-00-00","2016-03-17 08:17:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100905","LAWSONS COMPANY, INC.","director","Director","S.O. CLOVER MANAGEMENT LIMITED","1982-11-24","0000-00-00","2016-03-17 08:17:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100905","LAWSONS COMPANY, INC.","director","Director","ARIANE SLINGER","1982-11-24","0000-00-00","2016-03-17 08:17:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100905","LAWSONS COMPANY, INC.","suscriptor","Shareholder","ALFREDO FONSECA ZAMORA","1982-11-24","0000-00-00","2016-03-17 08:17:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100905","LAWSONS COMPANY, INC.","suscriptor","Shareholder","RAMON ENRIQUE FONSECA MORA","1982-11-24","0000-00-00","2016-03-17 08:17:31","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100905","LAWSONS COMPANY, INC.","representante","Representative","EL PRESIDENTE","1982-11-24","0000-00-00","2016-03-17 08:17:31","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10096","DAVERZ, INC.","agent","Legal agent","JURGEN MOSSACK","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/10096","DAVERZ, INC.","tesorero","Treasurer","KAMAL S. ALSHARIF","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10096","DAVERZ, INC.","director","Director","KAMAL S. ALSHARIF","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10096","DAVERZ, INC.","presidente","President/Chairman","NAZIH ALKALIL","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10096","DAVERZ, INC.","secretario","Secretary","RASHID ABOUKHADRA","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10096","DAVERZ, INC.","suscriptor","Shareholder","CARLOS AROSEMENA ARIAS","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10096","DAVERZ, INC.","suscriptor","Shareholder","JOSE ANGEL NORIEGA","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10096","DAVERZ, INC.","director","Director","NAZIH ALKALIL","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10096","DAVERZ, INC.","director","Director","RASHID ABOUKHADRA","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10097","TENCLEM,S.A.","agent","Legal agent","JURGEN MOSSACK 1","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/10097","TENCLEM,S.A.","presidente","President/Chairman","HUGH MCCREERY","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10097","TENCLEM,S.A.","tesorero","Treasurer","BRYAN MICHAEL HEWETT","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10097","TENCLEM,S.A.","secretario","Secretary","RODGER CRAWFORD YOUNG","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10097","TENCLEM,S.A.","director","Director","PETER F. CURTIS","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10097","TENCLEM,S.A.","director","Director","P. F. CURTIS","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10097","TENCLEM,S.A.","director","Director","HUGH MCCREERY","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10097","TENCLEM,S.A.","suscriptor","Shareholder","CARLOS AROSEMENA ARIAS","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/10097","TENCLEM,S.A.","suscriptor","Shareholder","JOSE ANGEL NORIEGA PEREZ","1977-03-04","0000-00-00","2016-03-29 21:04:21","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100976","AMATISTA TRADING S.A.","agent","Legal agent","JURGEN MOSSACK","1982-11-24","0000-00-00","2016-03-17 08:17:22","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100976","AMATISTA TRADING S.A.","presidente","President/Chairman","JURGEN MOSSACK","1982-11-24","0000-00-00","2016-03-17 08:17:22","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100976","AMATISTA TRADING S.A.","tesorero","Treasurer","JURGEN MOSSACK","1982-11-24","0000-00-00","2016-03-17 08:17:22","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100976","AMATISTA TRADING S.A.","secretario","Secretary","DIVA ARGELIS PATINO DE DONADO","1982-11-24","0000-00-00","2016-03-17 08:17:22","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100976","AMATISTA TRADING S.A.","director","Director","JURGEN MOSSACK","1982-11-24","0000-00-00","2016-03-17 08:17:22","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100976","AMATISTA TRADING S.A.","director","Director","DIVA ARGELIS PATINO DE DONADO","1982-11-24","0000-00-00","2016-03-17 08:17:22","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100976","AMATISTA TRADING S.A.","director","Director","IVETTE CAMPOS","1982-11-24","0000-00-00","2016-03-17 08:17:22","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/100976","AMATISTA TRADING S.A.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-24","0000-00-00","2016-03-17 08:17:22","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100976","AMATISTA TRADING S.A.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-11-24","0000-00-00","2016-03-17 08:17:22","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/100976","AMATISTA TRADING S.A.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-24","0000-00-00","2016-03-17 08:17:22","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101058","SABRE INVESTMENTS INC.","agent","Legal agent","JURGEN MOSSACK","1982-11-25","0000-00-00","2016-03-17 08:17:11","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101058","SABRE INVESTMENTS INC.","presidente","President/Chairman","DONALD VERNON WILLIS","1982-11-25","0000-00-00","2016-03-17 08:17:11","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101058","SABRE INVESTMENTS INC.","tesorero","Treasurer","DONALD VERNON WILLIS","1982-11-25","0000-00-00","2016-03-17 08:17:11","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101058","SABRE INVESTMENTS INC.","secretario","Secretary","RAYMOND GIBSON","1982-11-25","0000-00-00","2016-03-17 08:17:11","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101058","SABRE INVESTMENTS INC.","director","Director","JURGEN MOSSACK","1982-11-25","0000-00-00","2016-03-17 08:17:11","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101058","SABRE INVESTMENTS INC.","director","Director","DONALD VERNON WILLIS","1982-11-25","0000-00-00","2016-03-17 08:17:11","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101058","SABRE INVESTMENTS INC.","director","Director","RAYMOND GIBSON","1982-11-25","0000-00-00","2016-03-17 08:17:11","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101058","SABRE INVESTMENTS INC.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-25","0000-00-00","2016-03-17 08:17:11","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101058","SABRE INVESTMENTS INC.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-11-25","0000-00-00","2016-03-17 08:17:11","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101058","SABRE INVESTMENTS INC.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-25","0000-00-00","2016-03-17 08:17:11","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101142","PLEIAD INVESTMENT, S.A.","agent","Legal agent","RAMON FONSECA MORA","1982-11-26","0000-00-00","2016-03-17 08:17:00","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101142","PLEIAD INVESTMENT, S.A.","presidente","President/Chairman","LETICIA MONTOYA MORAN","1982-11-26","0000-00-00","2016-03-17 08:17:00","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101142","PLEIAD INVESTMENT, S.A.","tesorero","Treasurer","DOMINGO TEJADA","1982-11-26","0000-00-00","2016-03-17 08:17:00","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101142","PLEIAD INVESTMENT, S.A.","secretario","Secretary","MARIA ANGELA ARAUZ","1982-11-26","0000-00-00","2016-03-17 08:17:00","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101142","PLEIAD INVESTMENT, S.A.","director","Director","LETICIA MONTOYA MORAN","1982-11-26","0000-00-00","2016-03-17 08:17:00","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101142","PLEIAD INVESTMENT, S.A.","director","Director","DOMINGO TEJADA","1982-11-26","0000-00-00","2016-03-17 08:17:00","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101142","PLEIAD INVESTMENT, S.A.","director","Director","MARIA ANGELA ARAUZ","1982-11-26","0000-00-00","2016-03-17 08:17:00","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101142","PLEIAD INVESTMENT, S.A.","suscriptor","Shareholder","ALFREDO FONSECA ZAMORA","1982-11-26","0000-00-00","2016-03-17 08:17:00","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101142","PLEIAD INVESTMENT, S.A.","representante","Representative","EL PRESIDENTE","1982-11-26","0000-00-00","2016-03-17 08:17:00","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101270","ESTABLECIMIENTO DE CAUCION EUROPA, S. A.","agent","Legal agent","JURGEN MOSSACK","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101270","ESTABLECIMIENTO DE CAUCION EUROPA, S. A.","presidente","President/Chairman","JURGEN MOSSACK","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101270","ESTABLECIMIENTO DE CAUCION EUROPA, S. A.","tesorero","Treasurer","JURGEN MOSSACK","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101270","ESTABLECIMIENTO DE CAUCION EUROPA, S. A.","secretario","Secretary","DIVA ARGELIS PATINO DE DONADO","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101270","ESTABLECIMIENTO DE CAUCION EUROPA, S. A.","director","Director","JURGEN MOSSACK","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101270","ESTABLECIMIENTO DE CAUCION EUROPA, S. A.","director","Director","DIVA ARGELIS PATINO DE DONADO","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101270","ESTABLECIMIENTO DE CAUCION EUROPA, S. A.","director","Director","IVETTE CAMPOS","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101270","ESTABLECIMIENTO DE CAUCION EUROPA, S. A.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101270","ESTABLECIMIENTO DE CAUCION EUROPA, S. A.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101270","ESTABLECIMIENTO DE CAUCION EUROPA, S. A.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101271","WRAY INVESTMENTS S. A.","agent","Legal agent","JURGEN MOSSACK","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101271","WRAY INVESTMENTS S. A.","presidente","President/Chairman","JOSEF COUNT MERAN","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101271","WRAY INVESTMENTS S. A.","tesorero","Treasurer","HANS PETER BRUELLMANN","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101271","WRAY INVESTMENTS S. A.","secretario","Secretary","ROY WILLIAM GLEW","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101271","WRAY INVESTMENTS S. A.","director","Director","JOSEF COUNT MERAN","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101271","WRAY INVESTMENTS S. A.","director","Director","ROY WILLIAM GLEW","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101271","WRAY INVESTMENTS S. A.","director","Director","HANS PETER BRUELLMANN","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101271","WRAY INVESTMENTS S. A.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101271","WRAY INVESTMENTS S. A.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101271","WRAY INVESTMENTS S. A.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101272","ALBEROSA S. A.","agent","Legal agent","JURGEN MOSSACK","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101272","ALBEROSA S. A.","presidente","President/Chairman","JURGEN MOSSACK","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101272","ALBEROSA S. A.","tesorero","Treasurer","JURGEN MOSSACK","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101272","ALBEROSA S. A.","secretario","Secretary","DIVA ARGELIS PATINO DE DONADO","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101272","ALBEROSA S. A.","director","Director","JURGEN MOSSACK","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101272","ALBEROSA S. A.","director","Director","DIVA ARGELIS PATINO DE DONADO","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101272","ALBEROSA S. A.","director","Director","IVETTE CAMPOS","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101272","ALBEROSA S. A.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101272","ALBEROSA S. A.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101272","ALBEROSA S. A.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-11-26","0000-00-00","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101274","BUTAN INTERNATIONAL INC.","agent","Legal agent","JURGEN MOSSACK","1982-11-26","1998-01-13","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101274","BUTAN INTERNATIONAL INC.","presidente","President/Chairman","FERDINAND KRIER","1982-11-26","1998-01-13","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101274","BUTAN INTERNATIONAL INC.","tesorero","Treasurer","RUEDIGER RENNE","1982-11-26","1998-01-13","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101274","BUTAN INTERNATIONAL INC.","secretario","Secretary","USCHI SCHIEFFER","1982-11-26","1998-01-13","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101274","BUTAN INTERNATIONAL INC.","director","Director","FERDINAND KRIER","1982-11-26","1998-01-13","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101274","BUTAN INTERNATIONAL INC.","director","Director","USCHI SCHIEFFER","1982-11-26","1998-01-13","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101274","BUTAN INTERNATIONAL INC.","director","Director","RUEDIGER RENNE","1982-11-26","1998-01-13","2016-03-17 08:16:44","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101274","BUTAN INTERNATIONAL INC.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-11-26","1998-01-13","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101274","BUTAN INTERNATIONAL INC.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-11-26","1998-01-13","2016-03-17 08:16:44","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101402","SAFYRE INVESTMENT HOLDING, S.A.","agent","Legal agent","RAMON FONSECA MORA","1982-12-01","0000-00-00","2016-03-17 08:16:27","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101402","SAFYRE INVESTMENT HOLDING, S.A.","presidente","President/Chairman","ROGER FRANCIS HUNZIKER","1982-12-01","0000-00-00","2016-03-17 08:16:27","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101402","SAFYRE INVESTMENT HOLDING, S.A.","tesorero","Treasurer","JOHN MICHAEL SMITH","1982-12-01","0000-00-00","2016-03-17 08:16:27","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101402","SAFYRE INVESTMENT HOLDING, S.A.","secretario","Secretary","JOHN HENRY BUCHANAN","1982-12-01","0000-00-00","2016-03-17 08:16:27","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101402","SAFYRE INVESTMENT HOLDING, S.A.","director","Director","ROGER FRANCIS HUNZIKER","1982-12-01","0000-00-00","2016-03-17 08:16:27","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101402","SAFYRE INVESTMENT HOLDING, S.A.","director","Director","JOHN MICHAEL SMITH","1982-12-01","0000-00-00","2016-03-17 08:16:27","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101402","SAFYRE INVESTMENT HOLDING, S.A.","director","Director","JOHN HENRY BUCHANAN","1982-12-01","0000-00-00","2016-03-17 08:16:27","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101402","SAFYRE INVESTMENT HOLDING, S.A.","suscriptor","Shareholder","ALFREDO FONSECA ZAMORA","1982-12-01","0000-00-00","2016-03-17 08:16:27","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101402","SAFYRE INVESTMENT HOLDING, S.A.","suscriptor","Shareholder","LETICIA MONTAYA MORAN","1982-12-01","0000-00-00","2016-03-17 08:16:27","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101402","SAFYRE INVESTMENT HOLDING, S.A.","representante","Representative","EL PRESIDENTE","1982-12-01","0000-00-00","2016-03-17 08:16:27","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101583","STAMANA S.A.","agent","Legal agent","JURGEN MOSSACK","1982-12-03","0000-00-00","2016-03-17 08:16:04","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101583","STAMANA S.A.","presidente","President/Chairman","STATIOS GRECOS","1982-12-03","0000-00-00","2016-03-17 08:16:04","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101583","STAMANA S.A.","tesorero","Treasurer","GEORGE MOIRAS","1982-12-03","0000-00-00","2016-03-17 08:16:04","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101583","STAMANA S.A.","secretario","Secretary","ANASTASIA GRECOS","1982-12-03","0000-00-00","2016-03-17 08:16:04","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101583","STAMANA S.A.","director","Director","STATIOS GRECOS","1982-12-03","0000-00-00","2016-03-17 08:16:04","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101583","STAMANA S.A.","director","Director","ANASTASIA GRECOS","1982-12-03","0000-00-00","2016-03-17 08:16:04","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101583","STAMANA S.A.","director","Director","GEORGE MOIRAS","1982-12-03","0000-00-00","2016-03-17 08:16:04","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101583","STAMANA S.A.","vicepresidente","Vice-President","ANASTASIA GRECOS","1982-12-03","0000-00-00","2016-03-17 08:16:04","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101583","STAMANA S.A.","suscriptor","Shareholder","ANA MARIA ESCOBAR","1982-12-03","0000-00-00","2016-03-17 08:16:04","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101583","STAMANA S.A.","suscriptor","Shareholder","DIVA ARGELIS PATINO DE DONADO","1982-12-03","0000-00-00","2016-03-17 08:16:04","SOCIEDAD ANONIMA","1"
"https://opencorporates.com/companies/pa/101583","STAMANA S.A.","representante","Representative","EL PRESIDENTE, EN SU AUSENCIA EL TESORERO O EL SECRETARIO","1982-12-03","0000-00-00","2016-03-17 08:16:04","SOCIEDAD ANONIMA","0"
"https://opencorporates.com/companies/pa/101584","AMETHYST HOLDING COMPANY INC.","agent","Legal agent","MOSSACK FONSECA & CO","1982-12-03","2010-06-16","2016-03-17 08:16:04","SOCIEDAD ANONIMA","1"
